address,issue,title,canonical_self,hreflang_values,hreflang_urls,indexability,source_pages,recommended_fix
https://shopline.tw/online-store/maternity-and-baby,Hreflang missing x-default,母嬰用品電商開店｜SHOPLINE 全方位零售整合專家,https://shopline.tw/online-store/maternity-and-baby,zh-Hant-TW,https://shopline.tw//online-store/maternity-and-baby,Indexable,https://shopline.tw/online-store | https://shopline.tw/online-store/maternity-and-baby,若有全球入口或語系選擇頁，加入 x-default；若無，於策略上註明不使用。
https://shopline.tw/news/shopline-onewarehouse-introduction,Hreflang missing x-default,SHOPLINE 推出 OneWarehouse 倉儲物流服務｜SHOPLINE 全方位零售整合專家｜SHOPLINE 全方位零售整合專家,https://shopline.tw/news/shopline-onewarehouse-introduction,zh-Hant-TW,https://shopline.tw//news/shopline-onewarehouse-introduction,Indexable,https://shopline.tw/about/press | https://shopline.tw/news/shopline-onewarehouse-introduction,若有全球入口或語系選擇頁，加入 x-default；若無，於策略上註明不使用。
https://shopline.tw/online-store/homeware-selection,Hreflang missing x-default,生活選物產業電商開店｜SHOPLINE 全方位零售整合專家,https://shopline.tw/online-store/homeware-selection,zh-Hant-TW,https://shopline.tw//online-store/homeware-selection,Indexable,https://shopline.tw/online-store | https://shopline.tw/online-store/homeware-selection,若有全球入口或語系選擇頁，加入 x-default；若無，於策略上註明不使用。
https://shopline.tw/faq/social-commerce,Hreflang missing x-default,社群購物與直播系統｜SHOPLINE 全方位零售整合專家,https://shopline.tw/faq/social-commerce,zh-Hant-TW,https://shopline.tw//faq/social-commerce,Indexable,https://shopline.tw/faq/overview | https://shopline.tw/faq/plans | https://shopline.tw/faq/design,若有全球入口或語系選擇頁，加入 x-default；若無，於策略上註明不使用。
https://shopline.tw/cooperate,Hreflang missing x-default,成為 SHOPLINE 的合作夥伴！加入開放生態圈｜SHOPLINE 全方位零售整合專家,https://shopline.tw/cooperate,zh-Hant-TW,https://shopline.tw//cooperate,Indexable,https://shopline.tw/ | https://shopline.tw/about/press | https://shopline.tw/ai,若有全球入口或語系選擇頁，加入 x-default；若無，於策略上註明不使用。
https://shopline.tw/targeted-marketing,Hreflang missing x-default,RFIM 分眾行銷中心｜SHOPLINE 全方位零售整合專家,https://shopline.tw/targeted-marketing,zh-Hant-TW,https://shopline.tw//targeted-marketing,Indexable,https://shopline.tw/ | https://shopline.tw/ | https://shopline.tw/about/press,若有全球入口或語系選擇頁，加入 x-default；若無，於策略上註明不使用。
https://shopline.tw/news/shopline-select-pop-up-store-part1,Hreflang missing x-default,SHOPLINE 在台首間實體概念店「SHOPLINE Select 選物所」盛大開幕｜SHOPLINE,https://shopline.tw/news/shopline-select-pop-up-store-part1,zh-Hant-TW,https://shopline.tw//news/shopline-select-pop-up-store-part1,Indexable,https://shopline.tw/about/press | https://shopline.tw/news/shopline-select-pop-up-store-part1,若有全球入口或語系選擇頁，加入 x-default；若無，於策略上註明不使用。
https://shopline.tw/news/shopline-2023-brand-awards,Hreflang missing x-default,SHOPLINE 「2023 傑出品牌風格大賞」名單揭曉，社群經營報名狂增 2 倍競爭激烈,https://shopline.tw/news/shopline-2023-brand-awards,zh-Hant-TW,https://shopline.tw//news/shopline-2023-brand-awards,Indexable,https://shopline.tw/about/press | https://shopline.tw/news/shopline-2023-brand-awards,若有全球入口或語系選擇頁，加入 x-default；若無，於策略上註明不使用。
https://shopline.tw/news/shopline-cashback,Hreflang missing x-default,跨流量返利聯盟成立！SHOPLINE 成首家零售整合解決方案夥伴  攜手 CashBack 返多多啟動消費轉單新模式,https://shopline.tw/news/shopline-cashback,zh-Hant-TW,https://shopline.tw//news/shopline-cashback,Indexable,https://shopline.tw/about/press | https://shopline.tw/news/shopline-cashback,若有全球入口或語系選擇頁，加入 x-default；若無，於策略上註明不使用。
https://shopline.tw/news/shopline-select-pop-up-store-part3,Hreflang missing x-default,迎接盛夏！SHOPLINE Select 選物所最終回主題「風格野餐選物」熱力登場｜SHOPLINE 全方位零售整合專家,https://shopline.tw/news/shopline-select-pop-up-store-part3,zh-Hant-TW,https://shopline.tw//news/shopline-select-pop-up-store-part3,Indexable,https://shopline.tw/about/press | https://shopline.tw/news/shopline-select-pop-up-store-part3,若有全球入口或語系選擇頁，加入 x-default；若無，於策略上註明不使用。
https://shopline.tw/news/shopline-select-pop-up-store-part2,Hreflang missing x-default,SHOPLINE Select 選物所攜手 H.H 先生打造「潮時尚伸展台」｜SHOPLINE 全方位零售整合專家,https://shopline.tw/news/shopline-select-pop-up-store-part2,zh-Hant-TW,https://shopline.tw//news/shopline-select-pop-up-store-part2,Indexable,https://shopline.tw/about/press | https://shopline.tw/news/shopline-select-pop-up-store-part2,若有全球入口或語系選擇頁，加入 x-default；若無，於策略上註明不使用。
https://shopline.tw/online-store/care-product,Hreflang missing x-default,保養品電商開店｜SHOPLINE 全方位零售整合專家,https://shopline.tw/online-store/care-product,zh-Hant-TW,https://shopline.tw//online-store/care-product,Indexable,https://shopline.tw/online-store | https://shopline.tw/online-store/care-product,若有全球入口或語系選擇頁，加入 x-default；若無，於策略上註明不使用。
https://shopline.tw/showcase/sport-outdoor-brand,Hreflang missing x-default,戶外運動品牌商家案例｜SHOPLINE 全通路零售整合專家,https://shopline.tw/showcase/sport-outdoor-brand,zh-Hant-TW,https://shopline.tw//showcase/sport-outdoor-brand,Indexable,https://shopline.tw/showcase | https://shopline.tw/showcase/pets | https://shopline.tw/showcase/food-beverage-brand,若有全球入口或語系選擇頁，加入 x-default；若無，於策略上註明不使用。
